media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694791153.6163535,0.16258180861111113,1133.8412081932327,0.29518666666666665
0,1,2,1694791154.1175208,0.162721015,1133.8412081932327,0.29518666666666665
0,1,2,1694791154.6194384,0.1628604436111111,1133.8412081932327,0.29518666666666665
0,1,2,1694791155.1212041,0.1629998136111111,1133.8412081932327,0.29518666666666665
0,1,2,1694791155.621635,0.1631388325,1133.8412081932327,0.29518666666666665
0,1,2,1694791156.122692,0.16327800972222223,1133.8412081932327,0.29518666666666665
0,1,2,1694791156.623841,0.16341721694444444,1133.8412081932327,0.29518666666666665
0,1,2,1694791157.1242278,0.1635562197222222,1133.8412081932327,0.29518666666666665
0,1,2,1694791157.6248677,0.16369528694444446,1133.8412081932327,0.29518666666666665
0,1,2,1694791158.12593,0.16383446861111112,1133.8412081932327,0.29518666666666665
0,1,2,1694791158.626637,0.163973555,1133.8412081932327,0.29518666666666665
0,1,2,1694791159.1270924,0.16411257166666665,1133.8412081932327,0.29518666666666665
0,1,2,1694791159.6280427,0.16425172194444443,1133.8412081932327,0.29518666666666665
0,1,2,1694791160.1285934,0.1643907658333333,1133.8412081932327,0.29518666666666665
0,1,2,1694791160.6294062,0.1645298772222222,1133.8412081932327,0.29518666666666665
0,1,2,1694791161.1303217,0.16466902083333335,1133.8412081932327,0.29518666666666665
0,1,2,1694791161.632164,0.1648084175,1133.8412081932327,0.29518666666666665
0,1,2,1694791162.1330345,0.16494755194444444,1133.8412081932327,0.29518666666666665
0,1,2,1694791162.6338882,0.16508667861111112,1133.8412081932327,0.29518666666666665
0,1,2,1694791163.1350992,0.16522589916666666,1133.8412081932327,0.29518666666666665
0,1,2,1694791163.637171,0.16536536972222224,1133.8412081932327,0.29518666666666665
0,1,2,1694791164.13839,0.16550459555555555,1133.8412081932327,0.29518666666666665
0,1,2,1694791164.6390965,0.1656436825,1133.8412081932327,0.29518666666666665
0,1,2,1694791165.139827,0.16578277222222224,1133.8412081932327,0.29518666666666665
0,1,2,1694791165.6412892,0.1659220638888889,1133.8412081932327,0.29518666666666665
0,1,2,1694791166.1422675,0.16606122722222222,1133.8412081932327,0.29518666666666665
0,1,2,1694791166.6427343,0.16620024972222225,1133.8412081932327,0.29518666666666665
0,1,2,1694791167.1433244,0.16633930138888892,1133.8412081932327,0.29518666666666665
0,1,2,1694791167.644568,0.16647853333333335,1133.8412081932327,0.29518666666666665
0,1,2,1694791168.1456294,0.16661771833333333,1133.8412081932327,0.29518666666666665
0,1,2,1694791168.64654,0.16675685805555557,1133.8412081932327,0.29518666666666665
0,1,2,1694791169.149271,0.16689650277777776,1133.8412081932327,0.29518666666666665
0,1,2,1694791169.6488883,0.16703528750000002,1133.8412081932327,0.29518666666666665
0,1,2,1694791170.1511633,0.16717481027777775,793.6888457352628,0.29518666666666665
0,1,2,1694791170.6520584,0.16731394777777778,793.6888457352628,0.29518666666666665
0,1,2,1694791171.1529844,0.16745309222222224,793.6888457352628,0.29518666666666665
0,1,2,1694791171.6539156,0.16759223944444443,793.6888457352628,0.29518666666666665
